date,area_type,avg_d_kbps,avg_u_kbps,log_light_intensity
2021-08-25,emerging,10420.5,6019.25,0.04875992848222969
2021-08-26,emerging,9371.5,3740.5,0.009950330853168083
2021-08-27,emerging,12169.5,7093.5,0.048790164169432
2021-08-28,emerging,11265.666666666666,7333.0,0.0295588022415444
2021-08-29,emerging,1456.0,1843.0,0.05826890812397577
2021-08-30,emerging,9732.5,4737.0,0.0295588022415444
2021-08-31,emerging,13225.0,9243.5,0.05826890812397577
2021-09-01,emerging,15171.0,4339.333333333333,0.019802627296179712
2021-09-02,emerging,15496.0,3894.3333333333335,0.03575463435539141
2021-09-03,emerging,5322.0,854.0,0.019802627296179712
2021-09-04,emerging,16206.0,2998.0,0.029511670224730502
2021-09-05,emerging,752.0,854.0,
2021-09-06,emerging,13181.666666666666,5341.666666666667,0.04373063788499726
2021-09-07,emerging,4872.0,558.0,0.0295588022415444
2021-09-08,emerging,17946.0,3880.0,0.03903576771007774
2021-09-09,emerging,19024.0,3054.0,0.05826890812397577
2021-09-10,emerging,9160.5,2846.5,0.019802627296179712
2021-09-11,emerging,11193.0,3684.0,0.05826890812397577
2021-09-12,emerging,19461.0,4029.0,0.05826890812397577
2021-09-13,emerging,11863.0,2879.0,0.05826890812397577
2021-09-14,emerging,14156.0,4111.0,0.0295588022415444
2021-09-16,emerging,24644.0,8919.0,0.019802627296179712
2021-09-17,emerging,29497.0,13213.0,0.05826890812397577
2021-09-18,emerging,20452.333333333332,7275.333333333333,0.05182878627977833
2021-09-19,emerging,18096.0,6830.0,0.039220713153281295
2021-09-21,emerging,13289.0,4058.0,0.03903576771007774
2021-09-22,emerging,24963.0,24524.0,0.009950330853168083
2021-09-23,emerging,25644.0,13558.0,0.009950330853168083
2021-09-24,emerging,11339.0,1615.0,0.009950330853168083
2021-09-25,emerging,9815.0,1485.0,0.009950330853168083
2021-09-26,emerging,12817.0,2699.5,0.03438975769741285
2021-09-27,emerging,15947.5,3372.0,0.044005438661356644
2021-09-28,emerging,23595.666666666668,12312.333333333334,0.03438975769741285
2021-09-29,emerging,21834.666666666668,15856.333333333334,0.05343968081354805
2021-09-30,emerging,26254.333333333332,25361.666666666668,0.029511670224730502
2021-10-01,emerging,22646.0,5178.333333333333,0.023054685611301275
2021-10-02,emerging,22168.0,6440.5,0.0582244063216234
2021-10-03,emerging,9553.666666666666,2202.3333333333335,0.0391744832054882
2021-10-04,emerging,15144.0,4090.5,0.048790164169432
2021-10-05,emerging,24418.4,8743.8,0.04851444799255743
2021-10-06,emerging,11627.333333333334,6084.333333333333,0.0391744832054882
2021-10-07,emerging,12439.0,3240.5,0.039220713153281295
2021-10-08,emerging,40702.0,20084.666666666668,0.02458552200322469
2021-10-09,emerging,14231.0,6274.25,0.04237971019346947
2021-10-10,emerging,7478.0,5046.0,
2021-10-11,emerging,9144.5,2683.5,0.019802627296179712
2021-10-12,emerging,8964.5,1910.0,0.03880448966349145
2021-10-13,emerging,16854.0,4662.0,0.06765864847381481
2021-10-14,emerging,10868.5,1999.0,0.0295588022415444
2021-10-15,emerging,5609.0,2436.0,0.048790164169432
2021-10-17,emerging,13578.0,3584.5,0.06765864847381481
2021-10-18,emerging,15229.0,17497.0,
2021-10-19,emerging,18961.5,4450.5,0.039220713153281295
2021-10-20,emerging,4348.0,4180.0,
2021-10-21,emerging,17936.0,2933.0,0.06765864847381481
2021-10-22,emerging,12966.0,4323.5,0.06765864847381481
2021-10-23,emerging,13238.0,4872.0,0.06765864847381481
2021-10-24,emerging,10443.333333333334,7659.666666666667,0.035969256217506934
2021-10-26,emerging,11600.0,2031.0,0.0295588022415444
2021-10-28,emerging,3803.0,2893.0,0.019802627296179712
2021-10-29,emerging,7058.0,17882.0,
2021-10-30,emerging,23732.333333333332,18800.333333333332,0.04860872535767961
2021-10-31,emerging,17843.333333333332,14093.333333333334,0.03909741619114559
2021-11-01,emerging,21345.0,19127.5,0.05343968081354805
2021-11-02,emerging,9278.0,1868.0,0.048790164169432
2021-11-03,emerging,553.0,221.0,0.019802627296179712
2021-11-04,emerging,9178.0,8378.0,
2021-11-05,emerging,17130.0,17722.0,
2021-11-06,emerging,4880.0,4562.0,0.0295588022415444
2021-11-07,emerging,20782.0,17557.5,0.06765864847381481
2021-11-08,emerging,1678.0,56759.0,
2021-11-09,emerging,1911.0,16413.0,0.0295588022415444
2021-11-10,emerging,14035.0,5672.0,0.05343968081354805
2021-11-11,emerging,28561.333333333332,28331.666666666668,0.0629637782988953
2021-11-12,emerging,14001.666666666666,3108.6666666666665,0.03903576771007774
2021-11-13,emerging,32886.0,9617.0,0.0582244063216234
2021-11-14,emerging,8179.5,11263.5,0.019802627296179712
2021-11-15,emerging,23201.0,8764.5,0.0295588022415444
2021-11-17,emerging,22793.0,7411.0,0.03880448966349145
2021-11-19,emerging,10100.0,3888.0,
2021-11-20,emerging,19034.0,11630.0,0.0295588022415444
2021-11-21,emerging,30176.5,11845.5,0.029511670224730502
2021-11-22,emerging,12409.0,12958.0,0.039220713153281295
2021-11-23,emerging,12720.0,2000.0,0.05826890812397577
2021-11-24,emerging,2108.0,1274.0,0.0295588022415444
2021-11-25,emerging,22895.0,20228.0,0.05343968081354805
2021-11-26,emerging,12536.0,3444.0,0.029511670224730502
2021-11-27,emerging,5813.5,7526.0,0.04874481063862853
2021-11-28,emerging,7645.5,5018.5,0.02458552200322469
2021-11-29,emerging,14867.5,5231.5,0.048790164169432
2021-11-30,emerging,8759.0,2012.5,0.039220713153281295
2021-12-01,emerging,25275.333333333332,15337.666666666666,0.05188984193217603
2021-12-02,emerging,14766.0,2793.0,0.009950330853168083
2021-12-03,emerging,4562.0,2881.0,0.03271719790238537
2021-12-04,emerging,12757.0,9779.666666666666,0.06139882157392212
2021-12-05,emerging,3828.0,3900.0,0.009950330853168083
2021-12-06,emerging,10268.5,6365.5,0.0629637782988953
2021-12-07,emerging,8639.0,1258.0,0.019802627296179712
2021-12-08,emerging,13588.0,2329.0,0.048790164169432
2021-12-09,emerging,33640.0,6877.0,0.05826890812397577
2021-12-10,emerging,1531.0,3736.0,0.009950330853168083
2021-12-11,emerging,7189.5,3665.5,0.05352953614670389
2021-12-12,emerging,8155.5,5098.5,0.03880448966349145
2021-12-14,emerging,2611.0,715.0,0.05826890812397577
2021-12-16,emerging,14503.5,2982.5,0.04860872535767961
2021-12-18,emerging,24185.0,9227.0,0.05826890812397577
2021-12-19,emerging,20437.0,20947.0,0.05826890812397577
2021-12-20,emerging,14859.5,11533.0,0.0629637782988953
2021-12-21,emerging,26434.0,30862.0,0.06765864847381481
2021-12-22,emerging,3805.0,1674.0,0.039220713153281295
2021-12-26,emerging,15965.0,5494.0,0.039220713153281295
2021-12-27,emerging,34774.0,21823.0,0.05352953614670389
2021-12-28,emerging,19746.0,3943.0,0.009950330853168083
2021-12-29,emerging,1784.0,1221.0,0.0295588022415444
2021-12-30,emerging,5208.0,1602.0,0.06765864847381481
2022-01-01,emerging,10243.0,2129.0,0.06765864847381481
2022-01-03,emerging,10914.0,12196.0,0.019802627296179712
2022-01-04,emerging,8889.0,12852.0,0.06765864847381481
2022-01-06,emerging,37685.0,10546.0,
2022-01-09,emerging,13740.75,5624.5,0.05585429446876191
2022-01-10,emerging,967.0,966.0,0.06765864847381481
2022-01-11,emerging,5737.5,5410.5,0.0629637782988953
2022-01-12,emerging,1147.0,1500.0,0.019802627296179712
2022-01-14,emerging,18265.0,1976.0,
2022-01-17,emerging,30501.0,59265.0,0.039220713153281295
2022-01-18,emerging,4922.0,6068.5,0.03880448966349145
2022-01-19,emerging,13619.333333333334,5988.666666666667,0.01975456654735624
2022-01-20,emerging,24724.5,8333.0,0.0295588022415444
2022-01-21,emerging,14620.5,3149.0,0.0295588022415444
2022-01-22,emerging,22656.5,22076.5,0.03438975769741285
2022-01-24,emerging,25527.0,7676.0,0.048790164169432
2022-01-25,emerging,19491.0,12935.0,0.0295588022415444
2022-01-26,emerging,19004.0,3788.0,0.039220713153281295
2022-01-29,emerging,21674.0,5412.0,0.05826890812397577
2022-01-30,emerging,13122.0,12315.0,0.06765864847381481
2022-01-31,emerging,29248.0,5528.0,0.06765864847381481
2022-02-02,emerging,24304.0,5416.5,0.03903576771007774
2022-02-03,emerging,35325.0,2369.0,0.048790164169432
2022-02-04,emerging,16628.5,2070.0,0.06765864847381481
2022-02-06,emerging,9580.0,2096.0,0.05826890812397577
2022-02-09,emerging,25994.0,28936.0,0.048790164169432
2022-02-12,emerging,8248.5,7484.5,0.05352953614670389
2022-02-13,emerging,11640.0,7900.0,0.02943309908804816
2022-02-15,emerging,17361.333333333332,20835.666666666668,0.0421627157003732
2022-02-16,emerging,22554.5,14534.0,0.04373063788499726
2022-02-18,emerging,20688.0,22839.0,0.039220713153281295
2022-02-19,emerging,7007.0,10551.0,0.06765864847381481
2022-02-20,emerging,8673.0,7253.0,0.039220713153281295
2022-02-21,emerging,16212.666666666666,5205.333333333333,0.026306743926422838
2022-02-22,emerging,7900.0,10422.333333333334,0.0391744832054882
2022-02-25,emerging,11365.0,4504.0,0.0295588022415444
2022-02-26,emerging,28034.5,29202.0,0.05343968081354805
2022-02-27,emerging,17889.5,18865.0,0.03880448966349145
2022-02-28,emerging,80953.0,94970.0,0.06765864847381481
2022-03-01,emerging,33260.0,25292.5,0.0391744832054882
2022-03-02,emerging,26694.0,13249.0,0.03903576771007774
2022-03-03,emerging,19528.333333333332,8106.0,0.051949745487613254
2022-03-04,emerging,14223.5,16188.5,0.05343968081354805
2022-03-05,emerging,10070.0,3208.0,0.009950330853168083
2022-03-06,emerging,60.0,25.0,0.039220713153281295
2022-03-07,emerging,21613.5,19626.0,0.0295588022415444
2022-03-08,emerging,26869.5,25254.0,0.0295588022415444
2022-03-09,emerging,25855.333333333332,21393.333333333332,0.03429639573280586
2022-03-10,emerging,18234.0,24246.0,0.019802627296179712
2022-03-11,emerging,19901.0,16556.0,0.039220713153281295
2022-03-12,emerging,13160.333333333334,2530.3333333333335,0.05182878627977833
2022-03-13,emerging,19306.5,8845.0,0.03880448966349145
2022-03-14,emerging,11646.25,3582.0,0.05188984193217603
2022-03-15,emerging,20514.0,5513.5,0.0295588022415444
2022-03-16,emerging,10598.666666666666,7997.0,0.0391898931880859
2022-03-17,emerging,42901.5,25434.5,0.039220713153281295
2022-03-18,emerging,13107.333333333334,8405.666666666666,0.04874481063862853
2022-03-19,emerging,13094.0,3021.5,0.03438975769741285
2022-03-20,emerging,2838.0,3888.0,0.029511670224730502
2022-03-21,emerging,5965.0,983.5,0.0582244063216234
2022-03-22,emerging,19524.0,23615.0,0.06765864847381481
2022-03-23,emerging,41345.666666666664,29834.666666666668,0.04373063788499726
2022-03-24,emerging,27866.666666666668,21218.666666666668,0.0454793879562135
2022-03-25,emerging,7531.0,5720.0,0.05826890812397577
2022-03-27,emerging,15911.0,6031.666666666667,0.04875992848222969
2022-03-28,emerging,13145.666666666666,16368.666666666666,0.02943309908804816
2022-03-29,emerging,7725.0,6762.0,0.048790164169432
2022-03-30,emerging,5647.0,1805.5,0.04874481063862853
2022-03-31,emerging,11974.0,3403.0,0.05826890812397577
2022-04-01,emerging,7699.0,2386.0,0.009950330853168083
2022-04-03,emerging,22105.0,4413.0,0.05826890812397577
2022-04-04,emerging,4964.0,1113.0,0.0295588022415444
2022-04-05,emerging,744.0,6584.0,0.048790164169432
2022-04-06,emerging,2859.0,938.0,0.019802627296179712
2022-04-07,emerging,10437.0,3446.0,0.05826890812397577
2022-04-08,emerging,20880.0,14134.0,0.019802627296179712
2022-04-11,emerging,7615.0,2315.0,0.06765864847381481
2022-04-14,emerging,4169.0,10775.0,0.019802627296179712
2022-04-15,emerging,5482.0,1680.0,0.05826890812397577
2022-04-16,emerging,181.0,559.0,0.048790164169432
2022-04-18,emerging,9476.0,9929.0,0.0629637782988953
2022-04-20,emerging,19836.0,4134.0,0.0295588022415444
2022-04-23,emerging,49885.0,20807.0,0.05826890812397577
2022-04-24,emerging,2239.0,4095.0,0.019802627296179712
2022-04-27,emerging,11715.0,4113.0,0.06765864847381481
2022-04-28,emerging,14721.0,9753.0,0.048790164169432
2022-04-29,emerging,430.0,1082.0,
2022-04-30,emerging,33667.0,6526.5,
2022-05-01,emerging,21286.0,8628.5,0.06765864847381481
2022-05-02,emerging,16707.0,12494.0,
2022-05-04,emerging,23403.0,18037.0,
2022-05-05,emerging,9407.0,4839.0,0.06765864847381481
2022-05-06,emerging,38750.0,17466.0,
2022-05-07,emerging,22079.0,20272.0,
2022-05-09,emerging,1838.0,1483.0,
2022-05-12,emerging,2003.0,974.0,
2022-05-13,emerging,11066.0,11738.0,
2022-05-14,emerging,17713.0,3849.0,0.05826890812397577
2022-05-15,emerging,283.0,1611.0,0.06765864847381481
2022-05-16,emerging,19648.0,16579.0,0.048790164169432
2022-05-22,emerging,10967.0,1783.0,0.0295588022415444
2022-05-23,emerging,18600.5,5122.5,0.0582244063216234
2022-05-24,emerging,10656.0,10606.0,0.019802627296179712
2022-05-25,emerging,9601.0,12471.0,0.048790164169432
2022-05-26,emerging,23322.0,8651.0,0.009950330853168083
2022-06-08,emerging,4841.0,1328.0,0.05826890812397577
2022-06-09,emerging,4901.0,367.0,0.05826890812397577
2022-06-10,emerging,12231.0,1713.0,
2022-06-15,emerging,2763.0,2319.0,
2022-06-16,emerging,14236.0,7147.0,
2022-06-17,emerging,4569.0,4728.0,
2022-06-19,emerging,4835.0,4841.0,
2022-06-20,emerging,25323.0,10334.0,
2022-06-23,emerging,419.0,338.0,
2022-06-24,emerging,14005.0,2592.5,
2022-06-25,emerging,4525.5,2294.0,
2022-06-26,emerging,11849.0,6629.0,
2022-06-27,emerging,11683.0,2270.5,
2022-06-28,emerging,6057.0,2785.0,
2022-07-02,emerging,21993.0,60212.0,0.0295588022415444
2022-07-06,emerging,18194.0,4406.0,
2022-07-07,emerging,11191.5,3614.5,
2022-07-08,emerging,16872.0,3069.0,
2022-07-09,emerging,757.0,2724.0,
2022-07-10,emerging,2996.0,4018.0,
2022-07-11,emerging,7569.0,3689.0,
2022-07-12,emerging,12151.0,3616.0,
2022-07-13,emerging,5694.0,2116.0,
2022-07-14,emerging,13833.0,2569.0,
2022-07-15,emerging,6753.0,2167.0,0.06765864847381481
2022-07-16,emerging,8325.0,2000.0,
2022-07-17,emerging,14753.0,3229.0,
2022-07-18,emerging,45581.0,26683.0,
2022-07-19,emerging,20231.0,31640.0,
2022-07-21,emerging,24143.0,17751.0,
2022-07-28,emerging,13346.0,14372.0,
2022-07-30,emerging,4621.0,5316.0,0.048790164169432
2022-07-31,emerging,5554.0,2669.3333333333335,0.0629637782988953
2022-08-01,emerging,29542.0,13636.0,
2022-08-02,emerging,15735.333333333334,10355.666666666666,0.06765864847381481
2022-08-03,emerging,15831.333333333334,4750.0,0.019802627296179712
2022-08-04,emerging,10372.5,3083.5,
2022-08-05,emerging,18131.5,6746.5,
2022-08-06,emerging,11046.0,7867.0,0.05826890812397577
2022-08-07,emerging,22302.333333333332,8666.666666666666,0.039220713153281295
2022-08-08,emerging,5728.0,3250.0,
2022-08-09,emerging,12541.5,11364.5,
2022-08-10,emerging,19282.0,26697.5,
2022-08-11,emerging,14092.666666666666,6181.0,
2022-08-12,emerging,14010.5,3134.5,
2022-08-13,emerging,16294.25,6682.75,0.05826890812397577
2022-08-14,emerging,10800.5,7328.5,0.05826890812397577
2022-08-15,emerging,13511.0,4147.0,
2022-08-16,emerging,18100.0,11339.0,0.019802627296179712
2022-08-18,emerging,12387.0,11447.5,0.0295588022415444
2022-08-19,emerging,4940.0,2106.0,0.06765864847381481
2022-08-20,emerging,19027.0,6905.5,0.06765864847381481
2022-08-21,emerging,11330.5,2865.0,0.019802627296179712
2022-08-22,emerging,19383.0,2893.0,0.009950330853168083
2022-08-23,emerging,18214.0,4066.5,0.019802627296179712
2022-08-24,emerging,20419.5,5777.0,0.009950330853168083
2022-08-25,emerging,7809.0,7889.0,0.019802627296179712
2022-08-26,emerging,6420.5,2819.5,0.019802627296179712
2022-08-27,emerging,15515.0,3810.0,0.05826890812397577
2022-08-28,emerging,12144.0,2648.0,0.0295588022415444
2022-08-29,emerging,3393.0,1044.0,0.048790164169432
2022-08-30,emerging,13846.0,11017.5,0.039220713153281295
2022-08-31,emerging,14617.0,4061.0,0.019802627296179712
2022-09-02,emerging,22426.666666666668,8861.666666666666,0.0295588022415444
2022-09-03,emerging,21416.0,4407.0,
2022-09-04,emerging,14517.0,2787.3333333333335,0.048790164169432
2022-09-05,emerging,15460.0,4476.666666666667,
2022-09-06,emerging,13079.0,4894.0,0.009950330853168083
2022-09-07,emerging,8270.0,2004.3333333333333,0.039220713153281295
2022-09-08,emerging,22106.5,4377.0,0.009950330853168083
2022-09-09,emerging,25202.333333333332,18895.666666666668,0.05826890812397577
2022-09-10,emerging,15645.666666666666,4703.666666666667,0.05826890812397577
2022-09-11,emerging,10311.333333333334,6361.333333333333,0.039220713153281295
2022-09-12,emerging,12907.0,4148.333333333333,0.039220713153281295
2022-09-13,emerging,8021.5,4180.5,
2022-09-14,emerging,12773.0,2661.5,0.048790164169432
2022-09-15,emerging,74.0,2702.0,
2022-09-16,emerging,25150.5,10070.5,
2022-09-18,emerging,12292.0,3070.0,0.048790164169432
2022-09-19,emerging,20212.5,8915.0,0.03880448966349145
2022-09-20,emerging,19693.5,3946.5,0.04874481063862853
2022-09-21,emerging,7493.5,2323.0,0.04874481063862853
2022-09-22,emerging,14141.0,2860.0,0.039220713153281295
2022-09-23,emerging,21178.0,7528.0,0.039220713153281295
2022-09-24,emerging,5516.0,2094.0,0.009950330853168083
2022-09-25,emerging,13137.0,3082.0,0.009950330853168083
2022-09-26,emerging,18422.0,4193.0,0.0295588022415444
2022-09-27,emerging,6611.0,1103.0,0.009950330853168083
2022-09-28,emerging,2257.0,473.0,0.048790164169432
2022-09-29,emerging,14944.0,1420.0,0.009950330853168083
2022-10-01,emerging,11803.333333333334,5213.333333333333,0.05191950980041094
2022-10-02,emerging,6948.0,6868.0,0.039220713153281295
2022-10-05,emerging,2100.0,1572.0,
2022-10-07,emerging,16662.0,18383.0,
2022-10-08,emerging,48879.0,17228.0,0.06765864847381481
2022-10-09,emerging,6812.0,89.0,0.009950330853168083
2022-10-11,emerging,6144.0,433.0,0.05826890812397577
2022-10-16,emerging,10418.0,2833.0,0.048790164169432
2022-10-19,emerging,37298.0,22753.0,0.06765864847381481
2022-10-20,emerging,15661.0,18966.0,0.048790164169432
2022-10-21,emerging,233.0,2062.0,0.048790164169432
2022-10-22,emerging,19571.333333333332,7955.333333333333,0.05495869972972467
2022-10-23,emerging,12173.0,7067.5,0.0629637782988953
2022-10-24,emerging,7366.0,2373.0,0.03880448966349145
2022-10-25,emerging,13920.0,2878.0,
2022-10-26,emerging,16539.0,5868.0,
2022-10-27,emerging,19021.0,11983.0,
2022-10-28,emerging,8836.5,2008.5,0.019802627296179712
2022-10-29,emerging,14223.0,12339.5,0.05826890812397577
2022-10-30,emerging,8325.0,2052.0,
2022-10-31,emerging,22787.0,11633.5,0.0295588022415444
2022-11-01,emerging,12099.0,2170.0,0.0295588022415444
2022-11-03,emerging,14026.0,3063.0,0.039220713153281295
2022-11-04,emerging,6627.0,4491.5,0.048790164169432
2022-11-06,emerging,14537.5,13532.0,0.009950330853168083
2022-11-07,emerging,24815.0,17077.0,0.048790164169432
2022-11-09,emerging,8060.0,12602.0,0.009950330853168083
2022-11-10,emerging,4245.0,4836.0,0.009950330853168083
2022-11-12,emerging,21501.0,7791.0,0.009950330853168083
2022-11-13,emerging,9537.0,2017.0,0.009950330853168083
2022-11-14,emerging,18123.0,6051.0,0.048790164169432
2022-11-15,emerging,8775.0,1534.0,0.06765864847381481
2022-11-16,emerging,732.0,1724.0,0.039220713153281295
2022-11-17,emerging,11295.0,4948.0,0.019802627296179712
2022-11-18,emerging,6455.0,2151.0,0.019802627296179712
2022-11-19,emerging,11329.0,2234.0,0.009950330853168083
2022-11-20,emerging,7609.0,2499.0,0.009950330853168083
2022-11-21,emerging,12687.0,6502.0,0.01975456654735624
2022-11-22,emerging,32502.0,15004.0,0.0295588022415444
2022-11-23,emerging,24154.0,9128.5,0.04860872535767961
2022-11-24,emerging,16724.0,27612.5,0.0629637782988953
2022-11-25,emerging,20973.5,4149.5,0.048790164169432
2022-11-26,emerging,16016.0,10975.0,0.0391276518783479
2022-11-28,emerging,38106.0,44306.0,0.0295588022415444
2022-11-30,emerging,29729.0,25203.0,0.0295588022415444
2022-12-07,emerging,461.0,1789.0,
2022-12-08,emerging,10829.0,3725.0,0.019802627296179712
2022-12-09,emerging,46381.5,17539.0,0.019802627296179712
2022-12-11,emerging,10896.0,2169.0,0.0295588022415444
2022-12-12,emerging,8605.0,9305.0,0.039220713153281295
2022-12-15,emerging,14838.0,3756.0,0.05826890812397577
2022-12-19,emerging,45120.0,21502.0,0.048790164169432
2022-12-23,emerging,20324.0,6715.0,0.039220713153281295
2022-12-24,emerging,13981.0,9410.0,0.039220713153281295
2022-12-26,emerging,10407.0,3266.5,0.03438975769741285
2022-12-28,emerging,21646.0,4465.0,0.05826890812397577
2022-12-29,emerging,24095.0,15721.0,
2022-12-30,emerging,9055.0,2029.0,0.039220713153281295
2022-12-31,emerging,15512.333333333334,11784.0,0.05826890812397577
2023-01-01,emerging,8031.0,1259.0,0.009950330853168083
2023-01-03,emerging,36598.0,43761.0,0.0295588022415444
2023-01-04,emerging,16275.0,5300.0,0.039220713153281295
2023-01-06,emerging,16467.0,10704.0,0.019802627296179712
2023-01-07,emerging,7540.0,732.0,0.05826890812397577
2023-01-08,emerging,13107.0,15710.5,0.0295588022415444
2023-01-09,emerging,6237.0,1686.0,0.019802627296179712
2023-01-10,emerging,17459.0,15598.0,0.009950330853168083
2023-01-14,emerging,28505.0,35365.0,
2023-01-15,emerging,17465.666666666668,6716.666666666667,0.06765864847381481
2023-01-16,emerging,51544.0,20241.0,0.06765864847381481
2023-01-17,emerging,20305.0,4601.0,
2023-01-18,emerging,51756.5,32324.0,0.039220713153281295
2023-01-19,emerging,27031.0,24611.0,0.019802627296179712
2023-01-20,emerging,22463.0,7862.0,0.019802627296179712
2023-01-21,emerging,31765.0,29808.0,0.019802627296179712
2023-01-22,emerging,21814.0,22186.0,0.019802627296179712
2023-01-23,emerging,17528.0,3868.0,0.048790164169432
2023-01-24,emerging,19507.0,24604.0,0.009950330853168083
2023-01-25,emerging,17366.5,23054.0,0.01975456654735624
2023-01-26,emerging,55.0,45.0,0.009950330853168083
2023-01-27,emerging,16658.5,9716.5,0.03880448966349145
2023-01-28,emerging,21294.333333333332,33662.333333333336,0.05343968081354805
2023-01-29,emerging,19707.0,3908.0,0.06765864847381481
2023-01-30,emerging,19492.0,4866.0,
2023-01-31,emerging,26826.0,25243.0,0.06765864847381481
